"","File","Date","Subject","Result","TA_Tally","NIL_Tally"
"461","Ireland-seanad-minutes-2009December16-p4.html","2009/12/16","16/Dec/2009 Social Welfare and Pensions (No. 2) Bill 2009: Committee Stage.","Question declared carried.","25","22"
"462","Ireland-seanad-minutes-2009December16-p6.html","2009/12/16","16/Dec/2009 Social Welfare and Pensions (No. 2) Bill 2009: Committee Stage (Resumed).","Question declared carried.","29","25"
"463","Ireland-seanad-minutes-2009December16-p6.html","2009/12/16","16/Dec/2009 Social Welfare and Pensions (No. 2) Bill 2009: Committee Stage (Resumed).","Question declared carried.","29","20"
"464","Ireland-seanad-minutes-2009December16-p7.html","2009/12/16","16/Dec/2009 Budget 2010: Motion.","Amendment declared carried.","29","22"
"465","Ireland-seanad-minutes-2009December16-p7.html","2009/12/16","16/Dec/2009 Budget 2010: Motion.","Question declared carried.","29","21"
"466","Ireland-seanad-minutes-2009December16-p8.html","2009/12/16","16/Dec/2009 Social Welfare and Pensions (No. 2) Bill 2009: Committee Stage (Resumed) and Remaining Stages.","Question declared carried.","29","20"
"467","Ireland-seanad-minutes-2009December16-p8.html","2009/12/16","16/Dec/2009 Social Welfare and Pensions (No. 2) Bill 2009: Committee Stage (Resumed) and Remaining Stages.","Question declared carried.","29","21"
"468","Ireland-seanad-minutes-2009December16-p8.html","2009/12/16","16/Dec/2009 Social Welfare and Pensions (No. 2) Bill 2009: Committee Stage (Resumed) and Remaining Stages.","Question declared carried.","28","20"
"469","Ireland-seanad-minutes-2009December16-p8.html","2009/12/16","16/Dec/2009 Social Welfare and Pensions (No. 2) Bill 2009: Committee Stage (Resumed) and Remaining Stages.","Question declared carried.","28","20"
"470","Ireland-seanad-minutes-2009December16-p8.html","2009/12/16","16/Dec/2009 Social Welfare and Pensions (No. 2) Bill 2009: Committee Stage (Resumed) and Remaining Stages.","Question declared carried.","28","20"
"471","Ireland-seanad-minutes-2009December16-p8.html","2009/12/16","16/Dec/2009 Social Welfare and Pensions (No. 2) Bill 2009: Committee Stage (Resumed) and Remaining Stages.","Question declared carried.","28","19"
"472","Ireland-seanad-minutes-2009December17-p11.html","2009/12/17","17/Dec/2009 Forestry (Amendment) Bill 2009: Committee and Remaining Stages.","[727]Amendment declared lost.","14","27"
"473","Ireland-seanad-minutes-2009December17-p9.html","2009/12/17","17/Dec/2009 Financial Emergency Measures in the Public Interest (No. 2) Bill 2009: Second Stage.","Question declared carried.","29","17"
"474","Ireland-seanad-minutes-2009December18-p10.html","2009/12/18","18/Dec/2009 Financial Emergency Measures in the Public Interest (No. 2) Bill 2009: Committee Stage (Resumed).","Question declared carried.","27","20"
"475","Ireland-seanad-minutes-2009December18-p12.html","2009/12/18","18/Dec/2009 Financial Emergency Measures in the Public Interest (No. 2) Bill 2009: Report and Final Stages.","Question declared carried.","25","17"
"476","Ireland-seanad-minutes-2009December18-p12.html","2009/12/18","18/Dec/2009 Financial Emergency Measures in the Public Interest (No. 2) Bill 2009: Report and Final Stages.","Question declared carried.","25","18"
"477","Ireland-seanad-minutes-2009December18-p13.html","2009/12/18","18/Dec/2009 Financial Emergency Measures in the Public Interest (No. 2) Bill 2009: Motion for Earlier Signature.","Question declared carried.","24","18"
"478","Ireland-seanad-minutes-2009February03-p4.html","2009/2/ 3","03/Feb/2009 Order of Business.","Question declared carried.","27","18"
"479","Ireland-seanad-minutes-2009February04-p7.html","2009/2/ 4","04/Feb/2009 Human Rights Issues: Motion.","Amendment declared carried.","26","16"
"480","Ireland-seanad-minutes-2009February10-p4.html","2009/2/10","10/Feb/2009 Order of Business.","Amendment declared lost.","17","30"
"481","Ireland-seanad-minutes-2009February11-p4.html","2009/2/11","11/Feb/2009 Order of Business.","Amendment declared lost.","21","27"
"482","Ireland-seanad-minutes-2009February17-p4.html","2009/2/17","17/Feb/2009 Order of Business.","Amendment declared lost","20","24"
"483","Ireland-seanad-minutes-2009February18-p6.html","2009/2/18","18/Feb/2009 Electoral (Amendment) Bill 2008: Committee Stage (Resumed) and Remaining Stages.","Amendment declared lost."," 5","36"
"484","Ireland-seanad-minutes-2009February18-p6.html","2009/2/18","18/Feb/2009 Electoral (Amendment) Bill 2008: Committee Stage (Resumed) and Remaining Stages.","Question declared carried.","27","17"
"485","Ireland-seanad-minutes-2009February18-p8.html","2009/2/18","18/Feb/2009 National Insulation Programme: Motion.","Amendment declared lost.","17","26"
"486","Ireland-seanad-minutes-2009February19-p7.html","2009/2/19","19/Feb/2009 Harbours (Amendment) Bill 2008: Committee Stage (Resumed).","Question declared carried.","24","13"
"487","Ireland-seanad-minutes-2009February24-p4.html","2009/2/24","24/Feb/2009 Order of Business","Amendment declared lost.","17","28"
"488","Ireland-seanad-minutes-2009February25-p11.html","2009/2/25","25/Feb/2009 Banking Sector: Motion.","Amendment declared carried.","25","18"
"489","Ireland-seanad-minutes-2009February25-p11.html","2009/2/25","25/Feb/2009 Banking Sector: Motion.","Question declared carried.","26","18"
"490","Ireland-seanad-minutes-2009February26-p3.html","2009/2/26","26/Feb/2009 Order of Business.","Amendment declared lost.","12","20"
"491","Ireland-seanad-minutes-2009February26-p5.html","2009/2/26","26/Feb/2009 Financial Emergency Measures in the Public Interest Bill 2009: Second Stage.","Question declared carried.","27","14"
"492","Ireland-seanad-minutes-2009February27-p5.html","2009/2/27","27/Feb/2009 Financial Emergency Measures in the Public Interest Bill 2009: Committee and Remaining Stages.","Amendment declared lost.","16","25"
"493","Ireland-seanad-minutes-2009February27-p5.html","2009/2/27","27/Feb/2009 Financial Emergency Measures in the Public Interest Bill 2009: Committee and Remaining Stages.","Question declared carried.","24","15"
"494","Ireland-seanad-minutes-2009February27-p6.html","2009/2/27","27/Feb/2009 Financial Emergency Measures in the Public Interest Bill 2009: Motion for Earlier Signature.","Question declared carried.","25","15"
"495","Ireland-seanad-minutes-2009January20-p4.html","2009/1/20","20/Jan/2009 Business of Seanad.","Question declared carried.","30","19"
"496","Ireland-seanad-minutes-2009January20-p5.html","2009/1/20","20/Jan/2009 Order of Business.","Question declared carried.","30","20"
"497","Ireland-seanad-minutes-2009January20-p7.html","2009/1/20","20/Jan/2009 Anglo Irish Bank Corporation Bill 2009: Second Stage.","Question declared carried.","31","22"
"498","Ireland-seanad-minutes-2009January20-p8.html","2009/1/20","20/Jan/2009 Anglo Irish Bank Corporation Bill 2009: Committee and Remaining Stages.","Amendment declared lost.","21","29"
"499","Ireland-seanad-minutes-2009January20-p8.html","2009/1/20","20/Jan/2009 Anglo Irish Bank Corporation Bill 2009: Committee and Remaining Stages.","Amendment declaredlost.","22","28"
"500","Ireland-seanad-minutes-2009January20-p9.html","2009/1/20","20/Jan/2009 Anglo Irish Bank Corporation Bill 2009: Earlier Signature Motion.","Question declared carried.","28","22"
"501","Ireland-seanad-minutes-2009January27-p4.html","2009/1/27","27/Jan/2009 Order of Business.","Question declared carried.","28","20"
"502","Ireland-seanad-minutes-2009January28-p13.html","2009/1/28","28/Jan/2009 Economic Issues: Motion.","[495]Amendment declared carried.","26","16"
"503","Ireland-seanad-minutes-2009January28-p13.html","2009/1/28","28/Jan/2009 Economic Issues: Motion.","Question declared carried.","26","17"
"504","Ireland-seanad-minutes-2009July01-p10.html","2009/7/ 1","01/Jul/2009 Unemployment Levels: Motion.","[575]Amendment declared lost.","15","31"
"505","Ireland-seanad-minutes-2009July01-p11.html","2009/7/ 1","01/Jul/2009 Local Government (Charges) Bill 2009: Committee Stage (Resumed).","Question declared carried.","25","16"
"506","Ireland-seanad-minutes-2009July01-p9.html","2009/7/ 1","01/Jul/2009 Local Government (Charges) Bill 2009: Committee Stage.","Question declared carried.","31","15"
"507","Ireland-seanad-minutes-2009July01-p9.html","2009/7/ 1","01/Jul/2009 Local Government (Charges) Bill 2009: Committee Stage.","Question declared carried.","29","16"
"508","Ireland-seanad-minutes-2009July02-p10.html","2009/7/ 2","02/Jul/2009 Local Government (Charges) Bill 2009: Report and Final Stages.","Amendment declared lost.","14","22"
"509","Ireland-seanad-minutes-2009July02-p10.html","2009/7/ 2","02/Jul/2009 Local Government (Charges) Bill 2009: Report and Final Stages.","Question declared carried.","22","12"
"510","Ireland-seanad-minutes-2009July02-p7.html","2009/7/ 2","02/Jul/2009 Health Insurance (Miscellaneous Provisions) Bill 2008: Second Stage.","[643]Question declared carried.","29","13"
"511","Ireland-seanad-minutes-2009July02-p8.html","2009/7/ 2","02/Jul/2009 Health (Miscellaneous Provisions) Bill 2009: Second Stage.","Question declared carried.","28","10"
"512","Ireland-seanad-minutes-2009July07-p10.html","2009/7/ 7","07/Jul/2009 Enforcement of Court Orders (Amendment) Bill 2009: Committee Stage.","Amendment declared lost.","19","26"
"513","Ireland-seanad-minutes-2009July07-p10.html","2009/7/ 7","07/Jul/2009 Enforcement of Court Orders (Amendment) Bill 2009: Committee Stage.","Amendment declared carried.","26","18"
"514","Ireland-seanad-minutes-2009July07-p10.html","2009/7/ 7","07/Jul/2009 Enforcement of Court Orders (Amendment) Bill 2009: Committee Stage.","Question declared carried.","27","17"
"515","Ireland-seanad-minutes-2009July07-p11.html","2009/7/ 7","07/Jul/2009 Health Insurance (Miscellaneous Provisions) Bill 2008: Committee and Remaining Stages.","Question declared carried.","25","14"
"516","Ireland-seanad-minutes-2009July07-p11.html","2009/7/ 7","07/Jul/2009 Health Insurance (Miscellaneous Provisions) Bill 2008: Committee and Remaining Stages.","Question declared carried.","25","14"
"517","Ireland-seanad-minutes-2009July07-p6.html","2009/7/ 7","07/Jul/2009 Order of Business (Resumed).","Question declared carried.","26","24"
"518","Ireland-seanad-minutes-2009July07-p8.html","2009/7/ 7","07/Jul/2009 Enforcement of Court Orders (Amendment) Bill 2009: Second Stage.","Question declared carried.","27","21"
"519","Ireland-seanad-minutes-2009July07-p8.html","2009/7/ 7","07/Jul/2009 Enforcement of Court Orders (Amendment) Bill 2009: Second Stage.","Question declared carried.","27","21"
"520","Ireland-seanad-minutes-2009July08-p6.html","2009/7/ 8","08/Jul/2009 Criminal Justice (Miscellaneous Provisions) Bill 2009: Committee and Remaining Stages.","[935]Amendment declared lost.","23","28"
"521","Ireland-seanad-minutes-2009July08-p7.html","2009/7/ 8","08/Jul/2009 Enforcement of Court Orders (Amendment) Bill 2009: Report and Final Stages.","Amendment declared lost.","23","26"
"522","Ireland-seanad-minutes-2009July08-p7.html","2009/7/ 8","08/Jul/2009 Enforcement of Court Orders (Amendment) Bill 2009: Report and Final Stages.","Question declared carried.","31","20"
"523","Ireland-seanad-minutes-2009July08-p9.html","2009/7/ 8","08/Jul/2009 Health (Miscellaneous Provisions) Bill 2009: Committee and Remaining Stages.","Question declared carried.","35","13"
"524","Ireland-seanad-minutes-2009July09-p5.html","2009/7/ 9","09/Jul/2009 Defamation Bill 2006 [Seanad Bill amended by the D&aacute;il]: Report and Final Stages.","An Cathaoirleach:There is an equality of votes.  Therefore pursuant to Article 15.11.2 of the Constitution, I must exercise my casting vote.  I vote for the question in this case, the result of the vote now being: T, 22; Nl, 21.","21","21"
"525","Ireland-seanad-minutes-2009July09-p5.html","2009/7/ 9","09/Jul/2009 Defamation Bill 2006 [Seanad Bill amended by the D&aacute;il]: Report and Final Stages.","An Cathaoirleach:There is an equality of votes.  Therefore pursuant to Article 15.11.2 of the Constitution, I must exercise my casting vote.  I vote for the question in this case, the result of the vote now being: T, 23; Nl, 22.","22","22"
"526","Ireland-seanad-minutes-2009July09-p5.html","2009/7/ 9","09/Jul/2009 Defamation Bill 2006 [Seanad Bill amended by the D&aacute;il]: Report and Final Stages.","Question declared carried.","23","22"
"527","Ireland-seanad-minutes-2009July09-p5.html","2009/7/ 9","09/Jul/2009 Defamation Bill 2006 [Seanad Bill amended by the D&aacute;il]: Report and Final Stages.","Senator Eugene Regan:This aspect of the Defamation Bill, namely, blasphemy was not in the Bill that was initiated in this House.  We never had the opportunity to debate and discuss the matter until today.  It was tabled as an amendment to the Bill as passed by the Seanad by the Minister in the Dil.  The debate in the Dil was guillotined, so there was no debate on this matter in the Dil.  As we are rushing the Bill and the Minister is choosing to rush legislation in this fashion, we have a situation today where we had a lengthy debate on the matter and identified alternative approaches which would make for better legislation, but because of the rush the Minister is not inclined to entertain the amendments tabled today.  The blasphemy aspect of the Bill is a backwards step in legislation on the issue of defamation.","23","22"
"528","Ireland-seanad-minutes-2009July10-p4.html","2009/7/10","10/Jul/2009 Order of Business.","Amendment declared lost.","14","24"
"529","Ireland-seanad-minutes-2009July14-p10.html","2009/7/14","14/Jul/2009 Criminal Justice (Amendment) Bill 2009: Committee and Remaining Stages.","Question declared carried.","26","20"
"530","Ireland-seanad-minutes-2009July14-p10.html","2009/7/14","14/Jul/2009 Criminal Justice (Amendment) Bill 2009: Committee and Remaining Stages.","Amendment declared lost."," 4","38"
"531","Ireland-seanad-minutes-2009July14-p10.html","2009/7/14","14/Jul/2009 Criminal Justice (Amendment) Bill 2009: Committee and Remaining Stages.","[1302]Question declared carried.","37"," 6"
"532","Ireland-seanad-minutes-2009July14-p10.html","2009/7/14","14/Jul/2009 Criminal Justice (Amendment) Bill 2009: Committee and Remaining Stages.","Question declared carried.","24","20"
"533","Ireland-seanad-minutes-2009July14-p10.html","2009/7/14","14/Jul/2009 Criminal Justice (Amendment) Bill 2009: Committee and Remaining Stages.","Senator Eugene Regan:and gave many elaborate explanations and clarifications on many of the issues we in Fine Gael raised but if more time had been allowed both in the Lower House and here it would have been possible for the Minister to accept some further amendments tabled, which would have improved the legislation.  As the Dil has gone on summer recess the Minister was set against taking any amendments but there has been some clarification of the legislation.  Fine Gael supports this Bill because there is a major problem of gangland crime and criminality.  Many innocent people have been killed and many communities have been disrupted and intimidated.  If this legislation goes some way to addressing that problem, our work will have been justified.","37"," 5"
"534","Ireland-seanad-minutes-2009July14-p4.html","2009/7/14","14/Jul/2009 Order of Business.","Amendment declared lost.","18","28"
"535","Ireland-seanad-minutes-2009July14-p4.html","2009/7/14","14/Jul/2009 Order of Business.","Question declared carried.","28","19"
"536","Ireland-seanad-minutes-2009July14-p6.html","2009/7/14","14/Jul/2009 Criminal Justice (Amendment) Bill 2009: Second Stage.","Question declared carried.","41"," 7"
"537","Ireland-seanad-minutes-2009July14-p6.html","2009/7/14","14/Jul/2009 Criminal Justice (Amendment) Bill 2009: Second Stage.","Question declared carried.","27","20"
